IfcBeam,containedInStructure,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcBeamType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcBoilerType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcBuilding,buildingAddress,compositionType,decomposes,description,elevationOfRefHeight,elevationOfTerrain,globalId,isDecomposedBy,isDefinedBy,name,objectPlacement,ownerHistory
IfcBuildingElementPart,decomposes,globalId,hasAssociations,objectPlacement,ownerHistory,representation
IfcBuildingElementProxy,compositionType,containedInStructure,globalId,hasAssociations,hasOpenings,isDefinedBy,name,objectPlacement,objectType,ownerHistory,providesBoundaries,representation,tag
IfcBuildingElementProxyType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcBuildingStorey,compositionType,containsElements,decomposes,description,elevation,globalId,isDecomposedBy,isDefinedBy,name,objectPlacement,ownerHistory
IfcColumn,containedInStructure,globalId,hasAssociations,hasOpenings,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcColumnType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcCovering,connectedFrom,connectedTo,containedInStructure,globalId,hasAssociations,hasOpenings,isDecomposedBy,isDefinedBy,name,objectPlacement,objectType,ownerHistory,predefinedType,providesBoundaries,representation,tag
IfcCoveringType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcCurtainWall,connectedFrom,connectedTo,containedInStructure,globalId,isDecomposedBy,isDefinedBy,name,objectPlacement,objectType,ownerHistory,providesBoundaries,tag
IfcDistributionElement,containedInStructure,globalId,hasAssociations,isDefinedBy,name,objectPlacement,ownerHistory,representation,tag
IfcDistributionElementType,globalId,name,objectTypeOf,ownerHistory,tag
IfcDoor,containedInStructure,decomposes,fillsVoids,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,overallHeight,overallWidth,ownerHistory,providesBoundaries,representation,tag
IfcDoorLiningProperties,definesType,globalId,liningDepth,liningOffset,liningThickness,name,ownerHistory,thresholdDepth,thresholdOffset,thresholdThickness,transomOffset,transomThickness
IfcDoorPanelProperties,definesType,globalId,name,ownerHistory,panelDepth,panelOperation,panelPosition,panelWidth
IfcDoorStyle,constructionType,globalId,hasPropertySets,name,objectTypeOf,operationType,ownerHistory,parameterTakesPrecedence,representationMaps,sizeable,tag
IfcDuctFittingType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcDuctSegmentType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcElementQuantity,definesOccurrence,globalId,methodOfMeasurement,name,ownerHistory,propertyDefinitionOf,quantities
IfcEnergyConversionDevice,containedInStructure,globalId,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcFanType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcFlowController,containedInStructure,globalId,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcFlowFitting,containedInStructure,globalId,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcFlowMovingDevice,containedInStructure,globalId,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcFlowSegment,containedInStructure,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcGeometricRepresentationContext,contextType,coordinateSpaceDimension,globalId,hasSubContexts,precision,representationsInContext,trueNorth,worldCoordinateSystem
IfcGeometricRepresentationSubContext,contextIdentifier,contextType,globalId,parentContext,representationsInContext,targetScale,targetView
IfcMember,containedInStructure,decomposes,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcMemberType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcOpeningElement,globalId,hasFillings,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag,voidsElements
IfcOwnerHistory,changeAction,creationDate,globalId,owningApplication,owningUser,state
IfcPipeFittingType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcPipeSegmentType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcPlate,decomposes,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,ownerHistory,representation,tag
IfcPlateType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcProject,description,globalId,isDecomposedBy,longName,name,ownerHistory,phase,representationContexts,unitsInContext
IfcPropertySet,definesOccurrence,globalId,hasProperties,name,ownerHistory,propertyDefinitionOf
IfcPumpType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcRailing,containedInStructure,decomposes,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,ownerHistory,predefinedType,representation,tag
IfcRailingType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcRelAggregates,description,globalId,name,ownerHistory,relatedObjects,relatingObject
IfcRelAssociatesClassification,globalId,name,ownerHistory,relatedObjects,relatingClassification
IfcRelAssociatesMaterial,globalId,ownerHistory,relatedObjects,relatingMaterial
IfcRelConnectsPathElements,globalId,ownerHistory,relatedConnectionType,relatedElement,relatedPriorities,relatingConnectionType,relatingElement,relatingPriorities
IfcRelContainedInSpatialStructure,globalId,name,ownerHistory,relatedElements,relatingStructure
IfcRelDefinesByProperties,globalId,ownerHistory,relatedObjects,relatingPropertyDefinition
IfcRelDefinesByType,globalId,ownerHistory,relatedObjects,relatingType
IfcRelFillsElement,globalId,ownerHistory,relatedBuildingElement,relatingOpeningElement
IfcRelSpaceBoundary,connectionGeometry,description,globalId,internalOrExternalBoundary,name,ownerHistory,physicalOrVirtualBoundary,relatedBuildingElement,relatingSpace
IfcRelVoidsElement,globalId,ownerHistory,relatedOpeningElement,relatingBuildingElement
IfcRoof,containedInStructure,globalId,hasAssociations,hasOpenings,isDecomposedBy,isDefinedBy,name,objectPlacement,objectType,ownerHistory,shapeType,tag
IfcShapeRepresentation,contextOfItems,globalId,items,layerAssignments,ofProductRepresentation,representationIdentifier,representationMap,representationType
IfcSite,compositionType,decomposes,description,globalId,isDecomposedBy,isDefinedBy,landTitleNumber,name,objectPlacement,ownerHistory,refElevation,refLatitude,refLongitude,siteAddress
IfcSlab,containedInStructure,decomposes,description,globalId,hasAssociations,hasOpenings,isDefinedBy,name,objectPlacement,objectType,ownerHistory,predefinedType,providesBoundaries,representation,tag
IfcSlabType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcSpace,boundedBy,compositionType,containsElements,decomposes,globalId,interiorOrExteriorSpace,isDefinedBy,longName,name,objectPlacement,ownerHistory,representation
IfcSpaceHeaterType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcSpaceType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcSpatialZone,decomposes,description,globalId,isDecomposedBy,longName,name,ownerHistory,predefinedType
IfcStair,containedInStructure,globalId,hasAssociations,isDecomposedBy,isDefinedBy,name,objectPlacement,objectType,ownerHistory,providesBoundaries,representation,shapeType,tag
IfcStairFlight,decomposes,globalId,isDefinedBy,name,numberOfRiser,numberOfTreads,objectPlacement,objectType,ownerHistory,representation,riserHeight,tag,treadLength
IfcValveType,elementType,globalId,name,objectTypeOf,ownerHistory,predefinedType,representationMaps,tag
IfcVirtualElement,globalId,objectPlacement,ownerHistory,providesBoundaries
IfcWall,connectedFrom,connectedTo,containedInStructure,globalId,hasAssociations,isDecomposedBy,isDefinedBy,name,objectPlacement,objectType,ownerHistory,providesBoundaries,representation,tag
IfcWallStandardCase,connectedFrom,connectedTo,containedInStructure,description,globalId,hasAssociations,hasOpenings,isDefinedBy,name,objectPlacement,objectType,ownerHistory,providesBoundaries,representation,tag
IfcWallType,globalId,name,objectTypeOf,ownerHistory,predefinedType,tag
IfcWindow,containedInStructure,decomposes,fillsVoids,globalId,hasAssociations,isDefinedBy,name,objectPlacement,objectType,overallHeight,overallWidth,ownerHistory,providesBoundaries,representation,tag
IfcWindowLiningProperties,definesType,firstMullionOffset,globalId,liningDepth,liningThickness,mullionThickness,name,ownerHistory
IfcWindowPanelProperties,definesType,frameDepth,frameThickness,globalId,name,operationType,ownerHistory,panelPosition
IfcWindowStyle,constructionType,globalId,hasPropertySets,name,objectTypeOf,operationType,ownerHistory,parameterTakesPrecedence,representationMaps,sizeable,tag
